precision,recall,f1,pr_auc,roc_auc,tn,fp,fn,tp,false_positive_rate,false_negative_rate,oracle_perfect_possible,oracle_perfect_threshold,oracle_best_f1,oracle_best_recall,oracle_best_specificity,oracle_best_fp,oracle_best_fn,oracle_best_threshold,test_exact_recall_threshold,test_exact_recall_note,test_exact_precision,test_exact_recall,test_exact_f1,test_exact_fp,test_exact_fn,test_fp_cost_to_recall_1,test_recovered_fn_to_recall_1,model,threshold_type,threshold,raw_threshold,raw_threshold_note,safe_threshold,safe_threshold_note,was_safety_applied,val_precision,val_recall,val_f1,val_fp,val_fn,raw_val_fp,raw_val_fn,safe_val_fp,safe_val_fn,validation_monitor_source,ensemble_members,ensemble_seeds
0.9110304258493062,0.9505462234230001,0.9303689225506964,0.9851843273524766,0.9478174473324132,5871,3161,1684,32368,0.349977856510186,0.04945377657699988,False,,0.9347041949501549,0.9664630565018207,0.6173604960141719,3456,1142,0.7794027328491211,-0.2358224987983704,recall_lock_min_anomaly,0.7918701455746244,1.0,0.8838476912295273,8950,0,5789,1684,tcn_ae,quantile,0.9776092886924744,0.9776092886924744,train_q65,-0.23190224170684817,min_recall_0.99_fn_budget_45,False,0.3128330692784099,0.47957606535659086,0.3786610878661088,4771,2357,4771,2357,13284,45,real_val_plus_val_synthetic,,
0.9128937143487007,0.9728650299541877,0.9419257616468347,0.9839115520305202,0.9457718553227142,5871,3161,924,33128,0.349977856510186,0.027134970045812286,False,,0.9433366845397677,0.9919828497591918,0.5809344552701505,3785,273,0.35759851336479187,-0.45922735333442694,recall_lock_min_anomaly,0.7967057392199527,1.0,0.8868516661674892,8689,0,5528,924,tcn_transformer_ae,quantile,0.5529196798801423,0.5529196798801423,train_q65,-0.5082629919052125,min_recall_0.99_fn_budget_45,False,0.30052646972799063,0.45374254802384634,0.36157297439957775,4783,2474,4783,2474,13352,45,real_val_plus_val_synthetic,,
0.9997115384615385,0.30532714671678607,0.46778547646900026,0.9839390140046554,0.9456807715902018,9029,3,23655,10397,0.00033215234720992027,0.6946728532832139,False,,0.9424332513051024,0.9728356631034888,0.6543401240035429,3122,925,0.31692251563072205,-0.5467076301574708,recall_lock_min_anomaly,0.7970227506787754,1.0,0.8870480358445347,8672,0,8669,23655,tcn_transformer_ae_ensemble,spot,1276.5111638753324,1276.5111638753324,spot_gpd,-0.5908468365669252,min_recall_0.99_fn_budget_45,False,0.9532710280373832,0.022521527931110622,0.04400345125107852,5,4427,5,4427,13346,45,real_val_plus_val_synthetic,3.0,42 43 44
