precision,recall,f1,pr_auc,roc_auc,tn,fp,fn,tp,false_positive_rate,false_negative_rate,dataset,model,threshold_type,percentile,threshold,train_score_min,train_score_median,train_score_max,test_score_min,test_score_median,test_score_max
0.63003663003663,0.07166666666666667,0.12869435091657314,0.37490432194963713,0.5924408440629471,5724,101,2228,172,0.017339055793991417,0.9283333333333333,rcaeval,tcn_ae,train_quantile_sweep,99.0,0.0055839004926383495,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.569371727748691,0.18125,0.274968394437421,0.37490432194963713,0.5924408440629471,5496,329,1965,435,0.05648068669527897,0.81875,rcaeval,tcn_ae,train_quantile_sweep,98.0,0.005579651333391666,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.569371727748691,0.18125,0.274968394437421,0.37490432194963713,0.5924408440629471,5496,329,1965,435,0.05648068669527897,0.81875,rcaeval,tcn_ae,train_quantile_sweep,97.0,0.005579651333391666,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.569371727748691,0.18125,0.274968394437421,0.37490432194963713,0.5924408440629471,5496,329,1965,435,0.05648068669527897,0.81875,rcaeval,tcn_ae,train_quantile_sweep,95.0,0.005579651333391666,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.2917933130699088,1.0,0.45176470588235296,0.37490432194963713,0.5924408440629471,0,5825,0,2400,1.0,0.0,rcaeval,tcn_ae,train_quantile_sweep,90.0,0.0,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.2917933130699088,1.0,0.45176470588235296,0.37490432194963713,0.5924408440629471,0,5825,0,2400,1.0,0.0,rcaeval,tcn_ae,train_quantile_sweep,85.0,0.0,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.2917933130699088,1.0,0.45176470588235296,0.37490432194963713,0.5924408440629471,0,5825,0,2400,1.0,0.0,rcaeval,tcn_ae,train_quantile_sweep,80.0,0.0,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
0.2917933130699088,1.0,0.45176470588235296,0.37490432194963713,0.5924408440629471,0,5825,0,2400,1.0,0.0,rcaeval,tcn_ae,train_quantile_sweep,75.0,0.0,0.0,0.0,0.009306499734520912,0.0,0.0,0.10700301826000214
