precision,recall,f1,pr_auc,roc_auc,tn,fp,fn,tp,false_positive_rate,false_negative_rate,oracle_perfect_possible,oracle_perfect_threshold,oracle_best_f1,oracle_best_recall,oracle_best_specificity,oracle_best_fp,oracle_best_fn,oracle_best_threshold,test_exact_recall_threshold,test_exact_recall_note,test_exact_precision,test_exact_recall,test_exact_f1,test_exact_fp,test_exact_fn,test_fp_cost_to_recall_1,test_recovered_fn_to_recall_1,model,threshold_type,threshold,raw_threshold,raw_threshold_note,safe_threshold,safe_threshold_note,was_safety_applied,val_precision,val_recall,val_f1,val_fp,val_fn,raw_val_fp,raw_val_fn,safe_val_fp,safe_val_fn,validation_monitor_source,ensemble_members,ensemble_seeds,window_size,adaptive_window_size_config,adaptive_method,adaptive_quantile,adaptive_warmup_trim_percentile,k,configured_k,adaptive_calibrate_k,adaptive_validation_f1,adaptive_validation_recall,adaptive_validation_fpr
0.569371727748691,0.18125,0.274968394437421,0.3749043219496371,0.5924408440629471,5496,329,1965,435,0.0564806866952789,0.81875,False,,0.4517647058823529,1.0,0.0,5825.0,0.0,-5e-324,-5e-324,recall_lock_min_anomaly,0.2917933130699088,1.0,0.4517647058823529,5825.0,0.0,5496.0,1965.0,tcn_ae,quantile,0.0055796513333916,0.0055796513333916,train_q95,-5e-324,min_recall_0.99_fn_budget_28,False,0.7925709515859767,0.6632902549772965,0.7221905305191101,497.0,964.0,497.0,964.0,8787.0,0.0,real_val_plus_val_synthetic,,,,,,,,,,,,,
0.2917933130699088,1.0,0.4517647058823529,0.2952941874424233,0.5086963519313303,0,5825,0,2400,1.0,0.0,False,,0.4517647058823529,1.0,0.0,5825.0,0.0,-5e-324,-5e-324,recall_lock_min_anomaly,0.2917933130699088,1.0,0.4517647058823529,5825.0,0.0,0.0,0.0,tcn_transformer_ae,quantile,0.0,0.0,train_q95,-5e-324,min_recall_0.99_fn_budget_28,False,0.2457510729613733,1.0,0.3945428236753255,8787.0,0.0,8787.0,0.0,8787.0,0.0,real_val_plus_val_synthetic,,,,,,,,,,,,,
0.0,0.0,0.0,0.302414896871807,0.5181463876967096,5825,0,2400,0,0.0,1.0,False,,0.4517647058823529,1.0,0.0,5825.0,0.0,-5e-324,-5e-324,recall_lock_min_anomaly,0.2917933130699088,1.0,0.4517647058823529,5825.0,0.0,5825.0,2400.0,tcn_transformer_ae_ensemble,spot,71.75589733802595,71.75589733802595,spot_gpd,-5e-324,min_recall_0.99_fn_budget_28,False,1.0,0.0625218302479916,0.1176857330703484,0.0,2684.0,0.0,2684.0,8787.0,0.0,real_val_plus_val_synthetic,3.0,42 43 44,,,,,,,,,,,
0.4438775510204081,0.03625,0.0670261941448382,0.2952941874424233,0.5086963519313303,5716,109,2313,87,0.0187124463519313,0.96375,,,,,,,,,,,,,,,,,,tcn_transformer_ae,adaptive,,,,,,,,,,,,,,,,real_val_plus_val_synthetic,,,200.0,auto,robust_mad,95.0,95.0,0.5,2.0,True,0.8878659547044743,0.8421236465246246,0.0178673039717764
