precision,recall,f1,pr_auc,roc_auc,tn,fp,fn,tp,false_positive_rate,false_negative_rate,oracle_perfect_possible,oracle_perfect_threshold,oracle_best_f1,oracle_best_recall,oracle_best_specificity,oracle_best_fp,oracle_best_fn,oracle_best_threshold,test_exact_recall_threshold,test_exact_recall_note,test_exact_precision,test_exact_recall,test_exact_f1,test_exact_fp,test_exact_fn,test_fp_cost_to_recall_1,test_recovered_fn_to_recall_1,model,threshold_type,threshold,raw_threshold,raw_threshold_note,safe_threshold,safe_threshold_note,was_safety_applied,val_precision,val_recall,val_f1,val_fp,val_fn,raw_val_fp,raw_val_fn,safe_val_fp,safe_val_fn,validation_monitor_source,ensemble_members,ensemble_seeds
0.3333333333333333,0.18024691358024691,0.23397435897435898,0.21135145547213222,0.6072154595562064,14422,146,332,73,0.010021965952773201,0.8197530864197531,False,,0.29350104821802936,0.1728395061728395,0.9998627127951675,2,335,594.5126953125,-0.009169940836727621,recall_lock_min_anomaly,0.027048687637747947,1.0,0.05267264923917284,14568,0,14422,332,tcn_ae,quantile,0.8130042964220033,0.8130042964220033,train_q99,-0.011134928092360498,min_recall_0.99_fn_budget_72,False,0.9472003929273084,0.5303905390539054,0.6800070521861777,215,3415,215,3415,21864,0,real_val_plus_val_synthetic,,
0.027048687637747947,1.0,0.05267264923917284,0.19458481280793602,0.5863318723262892,0,14568,0,405,1.0,0.0,False,,0.2928870292887029,0.1728395061728395,0.9997940691927513,3,335,0.016758399084210396,-5e-324,recall_lock_min_anomaly,0.027048687637747947,1.0,0.05267264923917284,14568,0,0,0,tcn_transformer_ae,quantile,0.0,0.0,train_q99,-5e-324,min_recall_0.99_fn_budget_72,False,0.24958813838550248,1.0,0.3994726433750824,21864,0,21864,0,21864,0,real_val_plus_val_synthetic,,
0.027048687637747947,1.0,0.05267264923917284,0.19496698961476427,0.5863335672300526,0,14568,0,405,1.0,0.0,False,,0.29350104821802936,0.1728395061728395,0.9998627127951675,2,335,0.013053621165454388,-5e-324,recall_lock_min_anomaly,0.027048687637747947,1.0,0.05267264923917284,14568,0,0,0,tcn_transformer_ae_ensemble,spot,0.0,0.0,spot_fallback_quantile,-5e-324,min_recall_0.99_fn_budget_72,False,0.24958813838550248,1.0,0.3994726433750824,21864,0,21864,0,21864,0,real_val_plus_val_synthetic,3.0,42 43 44
